time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.7797323372582918,-0.35585173354122007,15.285059477242143,0.046927506750103376,0.06464518581090495,0.0,-1.0180377912532637,-0.19553518218661572,4.676235838047405,0.11996229154978819,0.004916278183554665,0.0,415.73195232852504,417.49048054864267,415.3887944447836,416.9850717652465
2.2200000000000015,-0.8419421519314939,-0.36676704879449096,15.565033073190962,0.05406386666934715,0.06487570183347646,0.0,-1.0556609195713635,-0.16770197920802615,4.656263350644108,0.1168127888513723,0.0016015584848276191,0.0,420.501331122008,420.2139774097237,419.5706479150842,419.3107298426016
2.2800000000000016,-0.9066339219940756,-0.37570535728126947,15.847159886859453,0.060974039860605345,0.06532098193965474,0.0,-1.1007471533823139,-0.12956240079850748,4.747536545385138,0.11166548721831643,0.017067863049917063,0.0,454.28843757319476,455.52695546369114,456.29941604836296,455.8997343838344
2.3400000000000016,-0.974151470880913,-0.3821148623554045,16.13636816082782,0.06728569499208348,0.06596730588038291,0.0,-1.1499037982696636,-0.08341500100365058,4.892061924457762,0.08733006753463932,-0.006415247281698554,0.0,473.7082908133119,471.8987670585384,473.16376387688297,471.2950574648403
2.4000000000000017,-1.0445533684402863,-0.3857009177334758,16.433090085441464,0.07234328098786591,0.06539700105558666,0.0,-1.196760460105299,-0.03561977454702583,4.998159307577283,0.07740211383607101,-0.016538874118368085,0.0,461.7311846753896,460.93184116229173,463.6784494956085,462.90321968598226
2.4600000000000017,-1.1177871732478586,-0.38627950602761796,16.736655586145766,0.0773368207536782,0.06439352008709065,0.0,-1.2442403414875836,0.016804878302004393,5.120101588232386,0.092871891113229,-0.01709889456499416,0.0,467.8851280214498,467.8416207254964,467.80512634318063,469.01349474366134
2.520000000000002,-1.19372335079497,-0.38375844778887813,17.045541102389674,0.08284831398611026,0.06361556479318509,0.0,-1.2868791206538046,0.06774110087634638,5.175776590791407,0.08975123176319182,-0.005769737271979855,0.0,448.72736765023404,449.6463509564933,448.96842590222127,448.72213046312737
2.580000000000002,-1.2722270184231006,-0.3780498031652533,17.358055239515725,0.08784993434473076,0.06310901921743461,0.0,-1.329864327533999,0.12303075493823354,5.240999187153515,0.06581356602452551,-0.014410031391646,0.0,452.2298813505246,451.53338648517763,454.3717369937053,452.45363326974405
2.640000000000002,-1.3534426884549846,-0.3687311083193945,17.676710180884267,0.09221344373068874,0.062101532415272054,0.0,-1.377198797806932,0.1879873805168088,5.3801221079968675,0.08383530248230786,-0.022039026419601458,0.0,477.335336415748,476.7528093246532,473.8823174369663,475.2694363283789
2.700000000000002,-1.437403866160896,-0.35552760202786454,18.002499166485,0.0972091775396482,0.06021080142881097,0.0,-1.4213495065763582,0.2525973344045649,5.478974007773392,0.08209149495847423,-0.06823550432766211,0.0,466.6889776146205,463.06780821321,465.54177620270696,465.4105956135384
2.760000000000002,-1.5237901275795862,-0.33863628947771596,18.331238667967565,0.10239877455188662,0.05579015137102328,0.0,-1.4578483367619466,0.3108929110272717,5.478977560061678,0.09409146962455468,-0.08771668620931668,0.0,435.65690222529577,434.0201081688478,435.2479603287561,436.2575661151809
2.820000000000002,-1.6123658324969814,-0.31800886749037804,18.66135457309406,0.10823666378283203,0.05025194213861983,0.0,-1.4941846446136025,0.37720999011197437,5.524630938155277,0.10303967371588686,-0.10356148178609915,0.0,450.2834571829731,448.99237703551285,449.8339687788471,450.5660464980185
2.880000000000002,-1.702907060532011,-0.2935369718441581,18.991940436026816,0.11433231105704511,0.044337977497969305,0.0,-1.523391374505599,0.4390497824452666,5.495011521588738,0.09853646779200133,-0.09009385237772957,0.0,425.1328807871433,426.276577398446,426.8930370814104,426.5179309952763
2.940000000000002,-1.7952493489754866,-0.2648801678153738,19.323946861002756,0.12073476575596143,0.03870974977202479,0.0,-1.5541530844620304,0.5167480481139363,5.571442154507164,0.11940790883329232,-0.10250017360319007,0.0,460.97083228847833,459.9820450802586,458.28184545556053,459.9474658497495
3.000000000000002,-1.8892068573839125,-0.23182431407229492,19.657302706802945,0.12759044766329541,0.033573090974055475,0.0,-1.5773399108338002,0.5857173631590054,5.540511348701408,0.101223944933953,-0.06412367240770109,0.0,425.1430189970036,428.4120075717599,426.9400410989169,425.39752024792443
3.0600000000000023,-1.984613736286415,-0.19399806828142283,19.99281133093637,0.13336378068321686,0.029463187420955883,0.0,-1.6024885822235557,0.6757011168481964,5.642516646783936,0.08365548508644138,-0.07911564938208238,0.0,469.59719126666187,468.4292594010473,468.32875673280984,466.9673274092009
3.1200000000000023,-2.0813866106292696,-0.15093114959532886,20.3323916234247,0.13786637121318002,0.024589607291845006,0.0,-1.6228484219541948,0.7602900539331456,5.676587397087534,0.046042755476689866,-0.08581939292892621,0.0,448.9381975370734,448.38853790098983,449.9862245754872,446.9344587770884
3.1800000000000024,-2.179260514037872,-0.1029040590250061,20.672631486637187,0.14024242665585973,0.01909477679329008,0.0,-1.6391882812327268,0.8408441638341981,5.664762771614727,0.021839619726908933,-0.10673963515468764,0.0,434.80032553335883,433.03622153289444,435.7323033697131,433.70459989549227
3.2400000000000024,-2.278043562682248,-0.04982887683927121,21.01341953789791,0.14125023357207933,0.012325388253419334,0.0,-1.6530034456292337,0.9284143010742882,5.694676102588761,0.004084674903901443,-0.12916844511441916,0.0,448.4153395426897,446.5776934633906,448.5280436058353,447.0834244357803
3.3000000000000025,-2.3775743207638644,0.009067561579543595,21.35988518141184,0.14140215274770718,0.005193479870808204,0.0,-1.6638884500472872,1.0347037817151927,5.853374592174919,-0.0007700496162243652,-0.10368627326486188,0.0,486.6907275135616,488.582797501061,486.54053825648367,486.1768253908115
3.3600000000000025,-2.4775918058544915,0.07374948076584951,21.711707142764094,0.14114435094044442,6.282556796269949,0.0,-1.6695083514166646,1.1213240018662396,5.873914831482358,-0.012496280850022108,-0.08626515439881947,0.0,445.85546524187413,447.2686348167319,447.3448526277779,446.3888607054043
3.4200000000000026,-2.5778522570376197,0.14317944187208242,22.061660468649595,0.14033167539726588,6.277067186423391,0.0,-1.6721270705671514,1.1929979249338127,5.791623584746128,-0.015728193383640048,-0.10480571468658186,0.0,413.99874125463646,412.35583656274804,413.08386969095324,412.798806909667
3.4800000000000026,-2.6781300465010545,0.2179959127098284,22.414485136018584,0.1393128046872274,6.270555228306241,0.0,-1.6697685151330814,1.3006290981834945,5.968291859563019,-0.019612769847293144,-0.11727492354644038,0.0,493.42190702142386,492.49115508182956,493.45009290801414,493.1633122931303
3.5400000000000027,-2.7781557209820393,0.29886359236908416,22.775205451031745,0.13786802863282066,6.263695043201661,0.0,-1.663753109907609,1.3947489716205943,6.055276006383462,-0.03497992588709837,-0.10903085327000982,0.0,468.37993342325854,469.0098241022276,468.87988004463773,467.68419363160086
3.6000000000000028,-2.8777354795035266,0.3850196403631287,23.13882064421239,0.13549009205162132,6.256994515931854,0.0,-1.6550048026237005,1.4768940197908513,6.0652091768024095,-0.05109946425273698,-0.11756669254325865,0.0,445.91746794799076,445.2084022277961,446.0980714337859,444.7787179385852
3.660000000000003,-2.9766683391742634,0.4760713689223678,23.503168607262587,0.13219347163648631,6.249821672120834,0.0,-1.6421414886247914,1.5578449303692041,6.079695937443418,-0.06401978224884877,-0.12383184833050236,0.0,447.0187485954878,446.4949880185962,447.71280952294,446.6580624159529
3.720000000000003,-3.074757576605402,0.5717017618227122,23.866803393766194,0.12821766434888904,6.2420974277261685,0.0,-1.6268927178457593,1.6295147199107574,6.041732578279737,-0.07117507082702684,-0.14098961363982962,0.0,431.01747561522666,429.5486094867215,430.16367838409957,429.5537442177453
3.780000000000003,-3.1717523760670168,0.6717153160265714,24.229389122087106,0.12420175532213396,6.233203652699629,0.0,-1.6055301106059543,1.703875076187086,6.044518561053462,-0.05957128319885008,-0.16942306078003452,0.0,443.7510034650585,441.388746392357,442.36145926547795,443.3127476597355
3.840000000000003,-3.267219432528763,0.7763190405026271,24.593799892608782,0.12080523565486789,6.222764368608942,0.0,-1.5757554515938954,1.7825113673811455,6.102267393172014,-0.05126116631878315,-0.18516882792232472,0.0,460.5960931016897,459.32059363326397,459.37160148542597,460.02813614250965
3.900000000000003,-3.3605236517391677,0.8859038677878349,24.96445356673019,0.11736619237702861,6.2112471084511505,0.0,-1.5332230464468117,1.8698299647726475,6.252098725011864,-0.07357147353985613,-0.21110136352465972,0.0,489.6141593984571,487.6476000899871,487.8922479260995,486.22125372026585
3.960000000000003,-3.4514024564468175,1.0000366492625807,25.338972662619227,0.1126399961926765,6.198807926326225,0.0,-1.4950228901609628,1.934186816233354,6.232069350200306,-0.09198468592824764,-0.20067458319165393,0.0,436.52891452921045,437.35515496828157,438.4833523677277,436.94541033377646
4.020000000000002,-3.5398674834676918,1.1178282054731212,25.71132634628262,0.1068493171362288,6.186338140827704,0.0,-1.4528260624892608,1.9917366827792133,6.180096712082683,-0.10758447914583086,-0.228610357263214,0.0,428.7298199758213,426.30356573883574,425.96854771048436,424.62353460336175
4.080000000000001,-3.6253739527653934,1.239202828304555,26.08280190199181,0.10038772909505234,6.172528729957881,0.0,-1.396162703419813,2.0534350837888646,6.202390498859199,-0.10791114482405081,-0.2334377235314237,0.0,450.0736862592674,449.6306893982922,449.4602679535123,449.4237360319238
4.14,-3.707879145195461,1.3635821828424126,26.449926408338655,0.09379179397538895,6.15839754394819,0.0,-1.3530271521868815,2.0921718198539674,6.036080345716066,-0.11431208484413044,-0.24003801986810905,0.0,386.34529277812976,385.6576779893765,385.56832579309065,384.9502009332172
4.199999999999998,-3.7864168001996283,1.491056374633066,26.81641396989279,0.08716998232945805,6.144316045228663,0.0,-1.263441035037537,2.156106511928457,6.179436677904654,-0.10345510803222846,-0.22572512457074673,0.0,484.1740759669238,485.1998079667347,484.20543009889036,485.01192805394066
4.259999999999997,-3.859844126597668,1.6218649027427778,27.187490620881672,0.08121288841095975,6.131349949874467,0.0,-1.1829541179628136,2.2035753197760233,6.189741055267656,-0.09203696715688209,-0.20169583723268247,0.0,445.1821516955472,447.097816227911,444.3541952733658,445.2808894663049
4.319999999999996,-3.9279899883080778,1.7555175444177111,27.560590803007575,0.07556513419182398,6.119271325473623,0.0,-1.0874386393084363,2.2508947233697136,6.246595717092234,-0.09867801860307246,-0.2005517490809424,0.0,459.56683447024403,459.619280818752,461.1824281646347,460.65028744285473
4.379999999999995,-3.991140051116227,1.891453707807578,27.93129530893644,0.06991324794860532,6.107096341101869,0.0,-1.0165955991367883,2.279919130767045,6.110934056415535,-0.08648360973291369,-0.2081135412176039,0.0,397.9385571471556,397.19974787606736,395.70231510952135,396.81479585027057
4.439999999999993,-4.04931102085974,2.029257067888745,28.29692801860184,0.06472091539274238,6.0944256222191235,0.0,-0.9213348412357173,2.313053835949182,6.07692701193365,-0.08664956266646669,-0.21813355444375404,0.0,430.56821940199046,429.6737362460101,430.81795539223253,430.79747773993563
4.499999999999992,-4.101249030140324,2.1690488925871048,28.662037529142385,0.06000960145742251,6.0816726850670175,0.0,-0.8087529191875314,2.346168977043139,6.0931791330201435,-0.06587248463414605,-0.20324494183926045,0.0,445.43490714860695,446.6064472984661,446.51466288100926,448.2017124410079
4.559999999999991,-4.145840502215726,2.3108359750131124,29.029807045766937,0.05576645261361701,6.069374261662254,0.0,-0.6764674809932827,2.37959002607027,6.165241235699685,-0.0827919567071782,-0.20867031377953577,0.0,465.82369638167364,465.35994696114426,464.58642335225437,463.25394908892696
4.6199999999999894,-4.182906567784134,2.454362655819332,29.398834315442635,0.05043197549973666,6.056565173026513,0.0,-0.5579415123690562,2.4041592980824094,6.135649423068736,-0.10538168758020695,-0.2254358476131235,0.0,434.83727885933314,433.3836254494183,433.6548225111514,431.7455874882349
4.679999999999988,-4.21220962916705,2.5993474744335607,29.76786684651827,0.04431732873292127,6.042726559639332,0.0,-0.4175661202351116,2.4280272494418167,6.165051381732142,-0.09574765202190758,-0.24386508163522785,0.0,453.76671052213607,452.2321902763666,451.99556194507574,452.7626159555531
4.739999999999987,-4.2331872045736,2.7455763372756947,30.137136647904057,0.03876720580895565,6.0281815386377495,0.0,-0.28038869265244937,2.4457393976076522,6.143784450947124,-0.08669776734982937,-0.2396731095046936,0.0,437.49491210277813,437.78412624061076,436.18810124307606,436.9359525591734
4.799999999999986,-4.245371562537267,2.892808283106794,30.506237748985026,0.03417826112737199,6.0136839482686995,0.0,-0.12444623006212535,2.4615017661563763,6.1591588319670505,-0.0613964803161675,-0.24584194328313264,0.0,449.5889705103119,449.03103697450257,448.6862166712789,450.7311952879276
4.859999999999984,-4.248810035598045,3.0407912451488373,30.873031412662474,0.030139535025578645,5.999586834423678,0.0,0.01105563155084792,2.4709532909372975,6.0674270452573,-0.08303923267454122,-0.21914654057348604,0.0,413.49920011140523,415.78448366893696,415.0817480916207,413.1736343392367
4.919999999999983,-4.242870440551652,3.189371273526132,31.237771650302896,0.025086527354410748,5.987095626760038,0.0,0.18808565944989078,2.481206713699112,6.090040711310067,-0.08668083851352142,-0.192303660881272,0.0,451.3972464749218,453.51604230877103,453.11976422819276,452.82119574395404
4.979999999999982,-4.226364374536035,3.3384408901185267,31.60285247748426,0.019801204873970413,5.975696578459932,0.0,0.3631431391284148,2.487286725453421,6.078952107053136,-0.09106241204576025,-0.18571399366651445,0.0,442.97207581807913,443.4784819141319,442.6650269826509,442.2977539659938
5.0399999999999805,-4.199070378324469,3.487778791173602,31.96744046840221,0.01435594455505651,5.964463052461582,0.0,0.5476505730657435,2.4901290401656464,6.073545379166679,-0.09014563255953843,-0.19042858740109767,0.0,445.55769085152826,445.1379960173255,445.7864275177364,445.8544741325728
